Name_of_the_Political_Party,Prefix,Bond_Number,Denominations,Date,Month,Year
BHARATIYA JANATA PARTY,TL,11380,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11376,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11361,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11372,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11381,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11385,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11384,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11382,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11383,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11051,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11045,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11047,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11053,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11049,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11057,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11059,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11061,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11063,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,11055,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13108,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13112,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13110,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13106,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13114,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13133,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13131,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13127,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13135,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13129,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13130,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13128,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13132,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13134,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13126,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13122,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13118,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13120,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13124,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13116,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13117,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13121,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13125,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13119,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,13123,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,1059,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,TL,1062,1000000.0,20,May,2019
BHARATIYA JANATA PARTY,OL,25108,100000.0,20,May,2019
BHARATIYA JANATA PARTY,OL,25102,100000.0,20,May,2019
BHARATIYA JANATA PARTY,OL,25110,100000.0,20,May,2019
BHARATIYA JANATA PARTY,OL,25105,100000.0,20,May,2019
BHARATIYA JANATA PARTY,OL,25104,100000.0,20,May,2019
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,12526,1000000.0,20,May,2019
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,12513,1000000.0,20,May,2019
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,12515,1000000.0,20,May,2019
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,12512,1000000.0,20,May,2019
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,12514,1000000.0,20,May,2019
AAM AADMI PARTY,OC,7569,10000000.0,21,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11353,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12599,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11354,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12600,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12598,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11352,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11355,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12588,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11351,1000000.0,22,May,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12597,1000000.0,22,May,2019
BHARAT RASHTRA SAMITHI,OC,6765,10000000.0,22,May,2019
BHARATIYA JANATA PARTY,TL,10482,1000000.0,22,May,2019
BHARATIYA JANATA PARTY,OL,28150,100000.0,22,May,2019
BHARATIYA JANATA PARTY,OL,28133,100000.0,22,May,2019
BHARATIYA JANATA PARTY,OL,28119,100000.0,22,May,2019
BHARATIYA JANATA PARTY,OL,28101,100000.0,22,May,2019
BHARATIYA JANATA PARTY,OL,28179,100000.0,22,May,2019
SHIVSENA,OC,7655,10000000.0,11,July,2019
SHIVSENA,OC,7653,10000000.0,11,July,2019
SHIVSENA,OC,7659,10000000.0,11,July,2019
SHIVSENA,OC,7657,10000000.0,11,July,2019
SHIVSENA,OC,7651,10000000.0,11,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,6555,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,6577,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,6576,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,6556,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,6578,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7911,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7914,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7918,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7912,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7916,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7923,10000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11391,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11386,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11389,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11387,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11451,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11454,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11452,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11460,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11393,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11388,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12738,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12740,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12741,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12743,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,12742,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11399,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11395,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11400,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11396,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11394,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11453,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11397,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11398,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11461,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11462,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11467,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11470,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11469,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11465,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11463,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11466,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11464,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11485,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11472,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11477,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11481,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11468,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11475,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11478,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11474,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11482,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,TL,11480,1000000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1156,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1160,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1158,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1154,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1162,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1157,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1159,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1151,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1147,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1145,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1153,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1149,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1155,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1146,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1148,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1150,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1152,100000.0,15,July,2019
ALL INDIA TRINAMOOL CONGRESS,OL,1144,100000.0,15,July,2019
BHARATIYA JANATA PARTY,OC,7652,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7650,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7648,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7654,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7662,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7658,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7656,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7664,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7668,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7660,10000000.0,18,July,2019
BHARATIYA JANATA PARTY,OC,7666,10000000.0,18,July,2019
BIJU JANATA DAL,OC,4746,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4738,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4742,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4734,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4744,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4740,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4728,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4730,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4736,10000000.0,20,July,2019
BIJU JANATA DAL,OC,4732,10000000.0,20,July,2019
BHARATIYA JANATA PARTY,OC,4720,10000000.0,22,July,2019
BHARATIYA JANATA PARTY,OC,4726,10000000.0,22,July,2019
BHARATIYA JANATA PARTY,OC,4722,10000000.0,22,July,2019
BHARATIYA JANATA PARTY,OC,4724,10000000.0,22,July,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7941,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7932,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7928,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7939,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7949,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7926,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7927,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7931,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7933,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7944,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7936,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7943,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7937,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7938,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7945,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7934,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7948,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7947,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7942,10000000.0,3,October,2019
ALL INDIA TRINAMOOL CONGRESS,OC,7929,10000000.0,3,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,3887,10000000.0,5,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,3878,10000000.0,5,October,2019
SHIVSENA,OC,3896,10000000.0,5,October,2019
SHIVSENA,OC,3889,10000000.0,5,October,2019
SHIVSENA,OC,3892,10000000.0,5,October,2019
SHIVSENA,OC,7676,10000000.0,9,October,2019
SHIVSENA,OC,7674,10000000.0,9,October,2019
SHIVSENA,OC,7678,10000000.0,9,October,2019
SHIVSENA,TL,13169,1000000.0,9,October,2019
SHIVSENA,TL,13167,1000000.0,9,October,2019
SHIVSENA,TL,13159,1000000.0,9,October,2019
SHIVSENA,TL,13153,1000000.0,9,October,2019
SHIVSENA,TL,13163,1000000.0,9,October,2019
SHIVSENA,TL,13151,1000000.0,9,October,2019
SHIVSENA,TL,13157,1000000.0,9,October,2019
SHIVSENA,TL,13155,1000000.0,9,October,2019
SHIVSENA,TL,13161,1000000.0,9,October,2019
SHIVSENA,TL,13165,1000000.0,9,October,2019
SHIVSENA,TL,12757,1000000.0,9,October,2019
SHIVSENA,TL,12751,1000000.0,9,October,2019
SHIVSENA,TL,12755,1000000.0,9,October,2019
SHIVSENA,TL,12749,1000000.0,9,October,2019
SHIVSENA,TL,12753,1000000.0,9,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,7701,10000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,7703,10000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,7667,10000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,7704,10000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,7702,10000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,11489,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,11491,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,11493,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,11495,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,11497,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13137,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13143,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13147,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13145,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13139,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13149,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13141,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13142,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13136,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13140,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13138,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13144,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13158,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13152,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13154,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13156,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13146,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13150,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,TL,13148,1000000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2201,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2203,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2199,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2197,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2205,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2200,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2206,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2204,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2202,100000.0,10,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,2208,100000.0,10,October,2019
BHARATIYA JANATA PARTY,OC,3886,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3888,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3880,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3884,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3882,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3895,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3893,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3897,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3891,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3899,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7673,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7671,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7669,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7683,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7677,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7675,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7679,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7681,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6774,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6771,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6772,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6767,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6769,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7935,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7978,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7950,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7946,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7930,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7976,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7940,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7670,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7672,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6559,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3683,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3695,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3692,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3686,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,3689,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,1091,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,1096,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,1100,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,1094,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,1098,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,5901,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,5903,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,5911,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,5908,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,5905,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7661,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7663,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,7665,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6579,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6583,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6597,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6581,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6589,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6595,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6587,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6593,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6591,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6585,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6600,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6586,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6588,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6598,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6557,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6560,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6594,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6558,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6580,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6596,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6582,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6590,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6584,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,8176,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6592,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6807,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6805,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6817,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6837,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6823,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6833,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6821,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6839,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6811,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6803,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6815,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6801,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6809,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6819,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,6835,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,OC,8181,10000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11488,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11486,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11483,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11479,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11471,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11490,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11487,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11476,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11484,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,11473,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,12745,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,TL,12747,1000000.0,11,October,2019
BHARATIYA JANATA PARTY,OL,3229,100000.0,11,October,2019
BHARATIYA JANATA PARTY,OL,3221,100000.0,11,October,2019
BHARATIYA JANATA PARTY,OL,3225,100000.0,11,October,2019
BHARATIYA JANATA PARTY,OL,3227,100000.0,11,October,2019
BHARATIYA JANATA PARTY,OL,3223,100000.0,11,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,7731,10000000.0,11,October,2019
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OC,7733,10000000.0,11,October,2019
