Name_of_the_Political_Party,Denominations,Date,Month,Year,id
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8187
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8191
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8109
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8199
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8183
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8189
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8103
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8107
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8105
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8195
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8193
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8111
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8185
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8197
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC8101
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7755
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7767
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7763
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7759
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7757
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7765
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7769
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7751
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7761
BHARATIYA JANATA PARTY,10000000.0,21,January,2020,OC7753
AAM AADMI PARTY,1000000.0,24,January,2020,TL13512
AAM AADMI PARTY,1000000.0,24,January,2020,TL13516
AAM AADMI PARTY,1000000.0,24,January,2020,TL13514
BIJU JANATA DAL,10000000.0,24,January,2020,OC4733
BIJU JANATA DAL,10000000.0,24,January,2020,OC4731
BIJU JANATA DAL,10000000.0,24,January,2020,OC4735
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7982
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7984
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7986
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7998
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7988
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7990
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7996
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7992
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7994
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7991
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,January,2020,OC7989
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13457
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13451
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13459
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13453
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13455
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13456
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13454
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13460
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13452
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13458
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13463
ALL INDIA TRINAMOOL CONGRESS,1000000.0,27,January,2020,TL13461
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1303
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1301
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1306
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1302
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1304
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1309
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1307
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1305
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1312
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1314
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1308
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1318
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1316
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1310
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1313
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1311
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,January,2020,OL1315
BHARATIYA JANATA PARTY,10000000.0,27,January,2020,OC8104
BHARATIYA JANATA PARTY,10000000.0,27,January,2020,OC8108
BHARATIYA JANATA PARTY,10000000.0,27,January,2020,OC8102
BHARATIYA JANATA PARTY,10000000.0,27,January,2020,OC8106
BHARATIYA JANATA PARTY,10000000.0,27,January,2020,OC3890
BIJU JANATA DAL,10000000.0,27,January,2020,OC7997
BIJU JANATA DAL,10000000.0,27,January,2020,OC7995
BIJU JANATA DAL,10000000.0,27,January,2020,OC7993
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,28,January,2020,OC745
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,28,January,2020,OC747
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,28,January,2020,OC8112
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,28,January,2020,OC8110
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1668
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1670
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1661
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1664
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1666
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1651
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1669
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1662
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1671
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1659
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1665
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL1667
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL13518
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL13520
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL13522
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL13524
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL13521
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL13523
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,28,January,2020,TL12764
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL8022
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL8020
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL8018
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL8024
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL8015
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL3228
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL28701
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL28705
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL28703
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,28,January,2020,OL3226
BHARATIYA JANATA PARTY,10000000.0,3,February,2020,OC7749
BHARATIYA JANATA PARTY,10000000.0,3,February,2020,OC7771
BHARATIYA JANATA PARTY,10000000.0,3,February,2020,OC7772
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7897
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC6374
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7999
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7872
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7861
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7924
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7919
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7886
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7917
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7874
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7915
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7913
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7921
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC6372
ALL INDIA TRINAMOOL CONGRESS,10000000.0,22,October,2020,OC7899
ALL INDIA TRINAMOOL CONGRESS,1000000.0,23,October,2020,TL3005
ALL INDIA TRINAMOOL CONGRESS,1000000.0,23,October,2020,TL3007
ALL INDIA TRINAMOOL CONGRESS,1000000.0,23,October,2020,TL3001
ALL INDIA TRINAMOOL CONGRESS,1000000.0,23,October,2020,TL3003
BIJU JANATA DAL,10000000.0,23,October,2020,OC8005
BIJU JANATA DAL,10000000.0,23,October,2020,OC7955
BIJU JANATA DAL,10000000.0,23,October,2020,OC8007
BIJU JANATA DAL,10000000.0,23,October,2020,OC8027
BIJU JANATA DAL,10000000.0,23,October,2020,OC6373
BIJU JANATA DAL,10000000.0,23,October,2020,OC7925
BIJU JANATA DAL,10000000.0,23,October,2020,OC8029
BIJU JANATA DAL,10000000.0,23,October,2020,OC7873
BIJU JANATA DAL,10000000.0,23,October,2020,OC7922
BIJU JANATA DAL,10000000.0,23,October,2020,OC8053
BIJU JANATA DAL,10000000.0,23,October,2020,OC7898
BIJU JANATA DAL,10000000.0,23,October,2020,OC7953
BIJU JANATA DAL,10000000.0,23,October,2020,OC7875
BIJU JANATA DAL,10000000.0,23,October,2020,OC7951
BIJU JANATA DAL,10000000.0,23,October,2020,OC7900
BIJU JANATA DAL,10000000.0,23,October,2020,OC8031
BIJU JANATA DAL,10000000.0,23,October,2020,OC8003
BIJU JANATA DAL,10000000.0,23,October,2020,OC6375
BIJU JANATA DAL,10000000.0,23,October,2020,OC8000
BIJU JANATA DAL,10000000.0,23,October,2020,OC7920
BIJU JANATA DAL,10000000.0,23,October,2020,OC7688
BIJU JANATA DAL,10000000.0,23,October,2020,OC7698
BIJU JANATA DAL,10000000.0,23,October,2020,OC7686
BIJU JANATA DAL,10000000.0,23,October,2020,OC7680
BIJU JANATA DAL,10000000.0,23,October,2020,OC7682
BIJU JANATA DAL,10000000.0,23,October,2020,OC7684
BIJU JANATA DAL,10000000.0,23,October,2020,OC7694
BIJU JANATA DAL,10000000.0,23,October,2020,OC7692
BIJU JANATA DAL,10000000.0,23,October,2020,OC7696
BIJU JANATA DAL,10000000.0,23,October,2020,OC7690
BIJU JANATA DAL,10000000.0,23,October,2020,OC7689
BIJU JANATA DAL,10000000.0,23,October,2020,OC7687
BIJU JANATA DAL,10000000.0,23,October,2020,OC7693
BIJU JANATA DAL,10000000.0,23,October,2020,OC7691
BIJU JANATA DAL,10000000.0,23,October,2020,OC7776
BIJU JANATA DAL,10000000.0,23,October,2020,OC7699
BIJU JANATA DAL,10000000.0,23,October,2020,OC7778
BIJU JANATA DAL,10000000.0,23,October,2020,OC7685
BIJU JANATA DAL,10000000.0,23,October,2020,OC7697
BIJU JANATA DAL,10000000.0,23,October,2020,OC7695
BIJU JANATA DAL,10000000.0,23,October,2020,OC7791
BIJU JANATA DAL,10000000.0,23,October,2020,OC7779
BIJU JANATA DAL,10000000.0,23,October,2020,OC7795
BIJU JANATA DAL,10000000.0,23,October,2020,OC7787
BIJU JANATA DAL,10000000.0,23,October,2020,OC7793
BIJU JANATA DAL,10000000.0,23,October,2020,OC7789
BIJU JANATA DAL,10000000.0,23,October,2020,OC7785
BIJU JANATA DAL,10000000.0,23,October,2020,OC7777
BIJU JANATA DAL,10000000.0,23,October,2020,OC7781
BIJU JANATA DAL,10000000.0,23,October,2020,OC7783
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5761
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5772
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5793
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5776
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5726
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5795
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5769
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5798
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5733
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5739
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5762
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5768
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5777
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5765
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5764
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5794
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5791
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5735
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5778
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5792
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5732
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5759
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5755
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5796
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5797
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5782
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5758
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5781
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5783
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5786
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5730
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5753
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5754
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5766
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5729
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5763
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5800
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5767
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5785
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5788
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5751
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5775
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5736
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5770
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5790
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5799
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5784
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5789
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5752
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5773
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5760
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5780
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5727
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5774
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5779
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5738
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5757
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5756
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5787
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,23,October,2020,OC5771
BIJU JANATA DAL,10000000.0,27,October,2020,OC4745
BIJU JANATA DAL,10000000.0,27,October,2020,OC4739
BIJU JANATA DAL,10000000.0,27,October,2020,OC4747
BIJU JANATA DAL,10000000.0,27,October,2020,OC4741
BIJU JANATA DAL,10000000.0,27,October,2020,OC4751
BIJU JANATA DAL,10000000.0,27,October,2020,OC4749
BIJU JANATA DAL,10000000.0,27,October,2020,OC4737
BIJU JANATA DAL,10000000.0,27,October,2020,OC4743
BIJU JANATA DAL,10000000.0,27,October,2020,OC4754
BIJU JANATA DAL,10000000.0,27,October,2020,OC4750
BIJU JANATA DAL,10000000.0,27,October,2020,OC4752
BIJU JANATA DAL,10000000.0,27,October,2020,OC4748
BIJU JANATA DAL,10000000.0,28,October,2020,OC4755
BIJU JANATA DAL,10000000.0,28,October,2020,OC4757
BIJU JANATA DAL,10000000.0,28,October,2020,OC4759
BIJU JANATA DAL,10000000.0,28,October,2020,OC4761
BIJU JANATA DAL,10000000.0,28,October,2020,OC4753
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6840
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6844
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6850
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6838
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6842
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6846
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6832
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6848
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6836
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6834
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6792
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6790
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6782
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6794
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6784
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6776
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6780
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6786
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6778
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,29,October,2020,OC6788
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,29,October,2020,OC3926
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,29,October,2020,OC3929
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,29,October,2020,OC749
RASHTRIYA JANTA DAL,10000000.0,29,October,2020,OC3927
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13474
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13468
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13462
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13476
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13464
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13472
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13470
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13466
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13480
ALL INDIA TRINAMOOL CONGRESS,1000000.0,31,October,2020,TL13478
BIHAR PRADESH JANTA DAL(UNITED),10000000.0,31,October,2020,OC3930
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8192
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8194
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8190
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8188
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8196
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC3894
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8198
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8117
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8113
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8200
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8115
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8959
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8951
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8957
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8955
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8961
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8963
BHARATIYA JANATA PARTY,10000000.0,2,November,2020,OC8953
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL3009
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL3011
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL3015
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL3013
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL959
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL943
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL953
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL949
BHARATIYA JANATA PARTY,1000000.0,2,November,2020,TL962
BHARATIYA JANATA PARTY,10000000.0,5,November,2020,OC8114
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13537
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13529
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13533
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13539
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13527
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13541
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13535
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13525
BHARATIYA JANATA PARTY,1000000.0,5,November,2020,TL13531
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3242
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3236
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3246
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3244
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3232
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3234
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3240
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3230
BHARATIYA JANATA PARTY,100000.0,5,November,2020,OL3238
AAM AADMI PARTY,10000000.0,6,November,2020,OC7782
AAM AADMI PARTY,10000000.0,6,November,2020,OC7700
AAM AADMI PARTY,10000000.0,6,November,2020,OC7780
ALL INDIA TRINAMOOL CONGRESS,10000000.0,7,November,2020,OC9020
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9004
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9106
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC8962
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9084
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC8986
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9124
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9036
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9098
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9074
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,7,November,2020,OC9006
