Name_of_the_Purchaser,Denominations,purchase_date,purchase_month,purchase_year,id
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC9046
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC9128
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC8980
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC9126
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC9054
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC9094
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC9076
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC8978
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC8990
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC9108
FUTURE GAMING AND HOTEL SERVICES PR,10000000.0,27,Oct,2020,OC8954
JINDAL SAW LIMITED,10000000.0,27,Oct,2020,OC8198
JINDAL SAW LIMITED,10000000.0,27,Oct,2020,OC8117
JINDAL SAW LIMITED,10000000.0,27,Oct,2020,OC8113
JINDAL SAW LIMITED,10000000.0,27,Oct,2020,OC8200
JINDAL SAW LIMITED,10000000.0,27,Oct,2020,OC8115
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6792
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6790
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6782
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6794
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6784
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6776
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6780
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6786
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6778
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,27,Oct,2020,OC6788
PENGUIN TRADING & AGENCIES LIMITED,10000000.0,27,Oct,2020,OC4755
PENGUIN TRADING & AGENCIES LIMITED,10000000.0,27,Oct,2020,OC4757
PENGUIN TRADING & AGENCIES LIMITED,10000000.0,27,Oct,2020,OC4759
PENGUIN TRADING & AGENCIES LIMITED,10000000.0,27,Oct,2020,OC4761
PENGUIN TRADING & AGENCIES LIMITED,10000000.0,27,Oct,2020,OC4753
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13474
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13468
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13462
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13476
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13464
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13472
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13470
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13466
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13480
UTKARSH SFATIK LIMITED,1000000.0,27,Oct,2020,TL13478
WELSPUN CORP LTD,10000000.0,27,Oct,2020,OC8959
WELSPUN CORP LTD,10000000.0,27,Oct,2020,OC8951
WELSPUN CORP LTD,10000000.0,27,Oct,2020,OC8957
WELSPUN CORP LTD,10000000.0,27,Oct,2020,OC8955
WELSPUN CORP LTD,10000000.0,27,Oct,2020,OC8961
WELSPUN CORP LTD,10000000.0,27,Oct,2020,OC8963
WELSPUN CORP LTD,10000000.0,27,Oct,2020,OC8953
BAJAJ AUTO LTD,10000000.0,28,Oct,2020,OC7782
BAJAJ AUTO LTD,10000000.0,28,Oct,2020,OC7700
BAJAJ AUTO LTD,10000000.0,28,Oct,2020,OC7780
INDIA GLYCOLS LTD,10000000.0,28,Oct,2020,OC8114
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13537
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13529
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13533
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13539
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13527
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13541
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13535
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13525
INDIA GLYCOLS LTD,1000000.0,28,Oct,2020,TL13531
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3242
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3236
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3246
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3244
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3232
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3234
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3240
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3230
INDIA GLYCOLS LTD,100000.0,28,Oct,2020,OL3238
CRESCENT POWER LTD,10000000.0,4,Jan,2021,OC7965
CRESCENT POWER LTD,10000000.0,4,Jan,2021,OC7961
CRESCENT POWER LTD,10000000.0,4,Jan,2021,OC7959
CRESCENT POWER LTD,10000000.0,4,Jan,2021,OC7957
CRESCENT POWER LTD,10000000.0,4,Jan,2021,OC7963
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8405
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8411
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7968
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7964
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8413
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7974
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8403
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8409
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8407
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7956
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7958
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7972
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7954
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7970
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7962
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7966
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7960
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8401
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC8415
HALDIA ENERGY LIMITED,10000000.0,4,Jan,2021,OC7952
PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,1000000.0,5,Jan,2021,TL13465
PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000.0,5,Jan,2021,OL1293
PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000.0,5,Jan,2021,OL1295
PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000.0,5,Jan,2021,OL1299
PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000.0,5,Jan,2021,OL1297
PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000.0,5,Jan,2021,OL1290
QUALITY MAINTENANCE VENTURE LTD,1000000.0,7,Jan,2021,TL13467
QUALITY MAINTENANCE VENTURE LTD,1000000.0,7,Jan,2021,TL13469
QUALITY MAINTENANCE VENTURE LTD,1000000.0,7,Jan,2021,TL13447
QUALITY MAINTENANCE VENTURE LTD,1000000.0,7,Jan,2021,TL13449
QUALITY MAINTENANCE VENTURE LTD,1000000.0,7,Jan,2021,TL13471
RAMESH AGARWAL C S BOTTLING PLANT,1000000.0,7,Jan,2021,TL13493
RAMESH AGARWAL C S BOTTLING PLANT,1000000.0,7,Jan,2021,TL13491
RAMESH AGARWAL C S BOTTLING PLANT,1000000.0,7,Jan,2021,TL13487
RAMESH AGARWAL C S BOTTLING PLANT,1000000.0,7,Jan,2021,TL13481
RAMESH AGARWAL C S BOTTLING PLANT,1000000.0,7,Jan,2021,TL13485
RAMESH AGARWAL C S BOTTLING PLANT,1000000.0,7,Jan,2021,TL13483
RAMESH AGARWAL C S BOTTLING PLANT,1000000.0,7,Jan,2021,TL13489
RAMESH AGARWAL C S BOTTLING PLANT,100000.0,7,Jan,2021,OL1296
RAMESH AGARWAL C S BOTTLING PLANT,100000.0,7,Jan,2021,OL1298
RAMESH AGARWAL C S BOTTLING PLANT,100000.0,7,Jan,2021,OL1294
RAMESH AGARWAL C S BOTTLING PLANT,100000.0,7,Jan,2021,OL1300
RAMESH AGARWAL C S BOTTLING PLANT,100000.0,7,Jan,2021,OL1292
S E BUILDERS AND REALTORS LTD,1000000.0,7,Jan,2021,TL13473
S E BUILDERS AND REALTORS LTD,1000000.0,7,Jan,2021,TL13477
S E BUILDERS AND REALTORS LTD,1000000.0,7,Jan,2021,TL13448
S E BUILDERS AND REALTORS LTD,1000000.0,7,Jan,2021,TL13475
S E BUILDERS AND REALTORS LTD,1000000.0,7,Jan,2021,TL13450
SAROJIT KUMAR DEY,1000000.0,7,Jan,2021,TL13445
SAROJIT KUMAR DEY,1000000.0,7,Jan,2021,TL13439
SAROJIT KUMAR DEY,1000000.0,7,Jan,2021,TL13441
SAROJIT KUMAR DEY,1000000.0,7,Jan,2021,TL13437
SAROJIT KUMAR DEY,1000000.0,7,Jan,2021,TL13443
TECH MAHINDRA LTD,10000000.0,7,Jan,2021,OC8116
CASTAMET WORKS,10000000.0,8,Jan,2021,OC7971
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13774
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13776
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13782
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13784
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13778
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13770
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13786
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13772
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13780
CASTAMET WORKS,1000000.0,8,Jan,2021,TL13788
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16643
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16645
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16657
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16651
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16655
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16647
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16653
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16649
GEOJIT INVESTMENT SERVICES LTD,100000.0,8,Jan,2021,OL16641
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67009
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67013
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67019
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67021
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67003
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67005
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67007
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67011
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67017
GEOJIT INVESTMENT SERVICES LTD,10000.0,8,Jan,2021,TT67015
HIMALAYAN ENDEAVOUR PVT LTD,10000000.0,8,Jan,2021,OC7969
HIMALAYAN ENDEAVOUR PVT LTD,1000000.0,8,Jan,2021,TL13499
HIMALAYAN ENDEAVOUR PVT LTD,1000000.0,8,Jan,2021,TL13497
HIMALAYAN ENDEAVOUR PVT LTD,1000000.0,8,Jan,2021,TL13752
HIMALAYAN ENDEAVOUR PVT LTD,1000000.0,8,Jan,2021,TL13495
HIMALAYAN ENDEAVOUR PVT LTD,1000000.0,8,Jan,2021,TL13754
L S DAVAR AND CO,10000000.0,8,Jan,2021,OC7973
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13500
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13498
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13753
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13494
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13492
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13496
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13490
LAXMI INDUSTRIAL BOTTLING PLAN,1000000.0,8,Jan,2021,TL13751
LAXMI INDUSTRIAL BOTTLING PLAN,100000.0,8,Jan,2021,OL1321
LAXMI INDUSTRIAL BOTTLING PLAN,100000.0,8,Jan,2021,OL1317
LAXMI INDUSTRIAL BOTTLING PLAN,100000.0,8,Jan,2021,OL1325
LAXMI INDUSTRIAL BOTTLING PLAN,100000.0,8,Jan,2021,OL1323
LAXMI INDUSTRIAL BOTTLING PLAN,100000.0,8,Jan,2021,OL1319
MONALISA BOTTLING INDUSTRIES PVT LTD,1000000.0,8,Jan,2021,TL13763
MONALISA BOTTLING INDUSTRIES PVT LTD,1000000.0,8,Jan,2021,TL13765
MONALISA BOTTLING INDUSTRIES PVT LTD,1000000.0,8,Jan,2021,TL13767
MONALISA BOTTLING INDUSTRIES PVT LTD,1000000.0,8,Jan,2021,TL13769
MONALISA BOTTLING INDUSTRIES PVT LTD,1000000.0,8,Jan,2021,TL13761
SENGUPTA AND SENGUPTA PRIVATE LIMIT,10000000.0,8,Jan,2021,OC7967
SENGUPTA AND SENGUPTA PRIVATE LIMIT,1000000.0,8,Jan,2021,TL13479
SENGUPTA AND SENGUPTA PRIVATE LIMIT,1000000.0,8,Jan,2021,TL13488
SENGUPTA AND SENGUPTA PRIVATE LIMIT,1000000.0,8,Jan,2021,TL13484
SENGUPTA AND SENGUPTA PRIVATE LIMIT,1000000.0,8,Jan,2021,TL13486
SENGUPTA AND SENGUPTA PRIVATE LIMIT,1000000.0,8,Jan,2021,TL13482
SPICEJET LIMITED,1000000.0,8,Jan,2021,TL13526
SPICEJET LIMITED,1000000.0,8,Jan,2021,TL13528
SPICEJET LIMITED,100000.0,8,Jan,2021,OL3231
SPICEJET LIMITED,100000.0,8,Jan,2021,OL3233
SPICEJET LIMITED,100000.0,8,Jan,2021,OL3239
SPICEJET LIMITED,100000.0,8,Jan,2021,OL3237
SPICEJET LIMITED,100000.0,8,Jan,2021,OL3235
TANUSHREE LOGISTICS PRIVATE LIMITED,10000000.0,8,Jan,2021,OC3936
TANUSHREE LOGISTICS PRIVATE LIMITED,10000000.0,8,Jan,2021,OC3928
TANUSHREE LOGISTICS PRIVATE LIMITED,10000000.0,8,Jan,2021,OC3933
TANUSHREE LOGISTICS PRIVATE LIMITED,10000000.0,8,Jan,2021,OC3939
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1676
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1678
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1688
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1680
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1684
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1672
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1674
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1690
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1682
TANUSHREE LOGISTICS PRIVATE LIMITED,1000000.0,8,Jan,2021,TL1686
TRANSWAYS EXIM PRIVATE LTD,1000000.0,8,Jan,2021,TL13762
TRANSWAYS EXIM PRIVATE LTD,1000000.0,8,Jan,2021,TL13764
TRANSWAYS EXIM PRIVATE LTD,1000000.0,8,Jan,2021,TL13766
TRANSWAYS EXIM PRIVATE LTD,1000000.0,8,Jan,2021,TL13756
TRANSWAYS EXIM PRIVATE LTD,1000000.0,8,Jan,2021,TL13760
TRANSWAYS EXIM PRIVATE LTD,1000000.0,8,Jan,2021,TL13758
TRANSWAYS EXIM PRIVATE LTD,1000000.0,8,Jan,2021,TL13768
VARAS INTERNATIONAL PRIVATE LIMITED,1000000.0,8,Jan,2021,TL13755
VARAS INTERNATIONAL PRIVATE LIMITED,1000000.0,8,Jan,2021,TL13757
VARAS INTERNATIONAL PRIVATE LIMITED,1000000.0,8,Jan,2021,TL13759
AUROBINDO PHARMA LIMITED,10000000.0,3,Apr,2021,OC6976
AUROBINDO PHARMA LIMITED,10000000.0,3,Apr,2021,OC6978
AUROBINDO PHARMA LIMITED,1000000.0,3,Apr,2021,TL7549
AUROBINDO PHARMA LIMITED,1000000.0,3,Apr,2021,TL7551
AUROBINDO PHARMA LIMITED,1000000.0,3,Apr,2021,TL7543
AUROBINDO PHARMA LIMITED,1000000.0,3,Apr,2021,TL7547
AUROBINDO PHARMA LIMITED,1000000.0,3,Apr,2021,TL7545
BHARTI AIRTEL LIMITED,10000000.0,3,Apr,2021,OC8126
BHARTI AIRTEL LIMITED,10000000.0,3,Apr,2021,OC8118
BHARTI AIRTEL LIMITED,10000000.0,3,Apr,2021,OC8120
BHARTI AIRTEL LIMITED,10000000.0,3,Apr,2021,OC8122
BHARTI AIRTEL LIMITED,10000000.0,3,Apr,2021,OC8124
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8131
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8133
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8153
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8165
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8143
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8171
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8159
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8128
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8151
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8127
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8161
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8167
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8169
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8157
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8135
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8149
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8155
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8125
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8141
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8129
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8123
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8121
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8139
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8163
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8175
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8137
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8147
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8173
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8119
BHARTI TELEMEDIA LIMITED,10000000.0,3,Apr,2021,OC8145
HH IRON AND STEEL PRIVATE LIMITED,10000000.0,3,Apr,2021,OC8459
HH IRON AND STEEL PRIVATE LIMITED,10000000.0,3,Apr,2021,OC5743
HH IRON AND STEEL PRIVATE LIMITED,10000000.0,3,Apr,2021,OC8452
HH IRON AND STEEL PRIVATE LIMITED,10000000.0,3,Apr,2021,OC5746
HH IRON AND STEEL PRIVATE LIMITED,10000000.0,3,Apr,2021,OC8456
KAL RADIO LIMITED,10000000.0,3,Apr,2021,OC5749
KAL RADIO LIMITED,10000000.0,3,Apr,2021,OC8453
KAL RADIO LIMITED,10000000.0,3,Apr,2021,OC8451
KAL RADIO LIMITED,1000000.0,3,Apr,2021,TL123
KAL RADIO LIMITED,1000000.0,3,Apr,2021,TL117
KAL RADIO LIMITED,1000000.0,3,Apr,2021,TL107
KAL RADIO LIMITED,1000000.0,3,Apr,2021,TL129
KAL RADIO LIMITED,1000000.0,3,Apr,2021,TL112
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6990
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6779
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6849
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6791
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6992
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6984
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6997
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6979
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6799
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6781
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6785
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6995
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6982
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6977
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6789
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6845
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6847
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6981
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6988
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6843
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6800
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6796
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6980
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6994
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6783
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6797
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6983
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6841
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6987
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6795
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6993
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6798
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6793
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6787
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6777
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6991
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6985
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6986
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6989
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,3,Apr,2021,OC6999
MKK METAL SECTIONS P LTD,10000000.0,3,Apr,2021,OC5748
MKK METAL SECTIONS P LTD,10000000.0,3,Apr,2021,OC8457
MKK METAL SECTIONS P LTD,10000000.0,3,Apr,2021,OC8454
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8030
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8034
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8028
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8040
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8042
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8004
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8010
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8012
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8001
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8036
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8008
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8014
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8050
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8038
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8026
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8006
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8044
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8032
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8046
PHILLIPS CARBON BLACK LIMITED,10000000.0,3,Apr,2021,OC8048
